Id,Code,Name,Category,Price,Stock
8246,CSE-9434,Graphics Card 4-Core,Components,958.71,902
8247,FAN-9244,Case Fan,Components,1104.2,803
8248,EAR-9058,Speaker,Audio,561.4,542
8249,WEB-5320,Keyboard,Peripherals,698.06,646
8250,SOU-7225,Speaker 2.1,Audio,182.82,232
8251,CAB-9963,WiFi Extender,Networking,246.81,704
8252,AIO-4656,Convertible Laptop 17,Computers,864.08,967
8253,WOR-6647,Mini PC 21,Computers,1757.95,217
8254,EXT-6195,WiFi Router 8-Port,Networking,184.77,258
8255,CUR-1016,Ultrawide Monitor,Displays,760.37,853
8256,FOO-1508,Standing Desk,Furniture,287.46,972
8257,FOO-467,Footrest Ergonomic,Furniture,757.17,61
8258,MAT-5912,Computer Desk,Furniture,227.05,767
8259,CAP-5559,Numeric Keypad Compact,Peripherals,513.79,615
8260,FOO-503,Standing Desk Racing,Furniture,174.85,653
8261,MOD-549,Modem AX6000,Networking,153.35,340
8262,CUR-433,Gaming Monitor 34,Displays,504.86,924
8263,EAR-1062,Subwoofer,Audio,404.83,205
8264,DES-7028,Footrest Racing,Furniture,295.07,533
8265,MAT-4168,Monitor Riser,Furniture,771.27,798
8266,CAP-6910,Numeric Keypad,Peripherals,605.65,554
8267,CSE-7536,Graphics Card,Components,1139.42,817
8268,RAM-4274,Thermal Paste,Components,284.51,567
8269,KEY-2224,Webcam Compact,Peripherals,397.2,340
8270,SCA-8574,Printer Compact,Peripherals,361.29,205
8271,CUR-4279,Touch Monitor 49,Displays,456.65,507
8272,SOU-7255,Soundbar,Audio,495.84,622
8273,SOU-5062,Microphone 5.1,Audio,536.24,908
8274,PSU-1963,Graphics Card 750W,Components,1044.95,472
8275,DOC-2739,Cable Organizer,Accessories,108.3,379
8276,CSE-3865,Fan Controller,Components,1207.39,208
8277,WRI-3925,Laptop Stand Pro,Accessories,147.65,179
8278,MIN-7914,Mini PC 14,Computers,2984.53,79
8279,CUR-1722,Mini Projector 34,Displays,367.2,819
8280,POR-3960,Touch Monitor,Displays,531.15,709
8281,GAM-3853,Gaming Monitor,Displays,1064.12,639
8282,PRO-8039,Portable Monitor,Displays,850.08,898
8283,DOC-5664,Cleaning Kit Premium,Accessories,29.84,127
8284,SSD-6503,NVMe SSD,Storage,674.82,426
8285,CPU-8858,CPU Cooler,Components,395.05,538
8286,ADU-3049,WiFi Router 24-Port,Networking,428.11,107
8287,POR-4245,Projector 15.6,Displays,674.64,324
8288,MIC-8238,Studio Microphone,Audio,199.45,101
8289,RAM-4682,Case Fan,Components,1226.39,233
8290,MAT-6785,Computer Desk,Furniture,507.28,570
8291,TAB-8263,Stylus Pen,Peripherals,616.93,679
8292,WEB-2233,Ergonomic Mouse Standard,Peripherals,646.31,215
8293,ARM-7978,Footrest Electric,Furniture,214.27,64
8294,SOU-7054,Desktop Speakers RGB,Audio,336.91,865
8295,SSD-5795,SD Card 8TB,Storage,743.87,811
8296,EXT-7721,WiFi Router,Networking,37.96,219
8297,MON-4154,Monitor,Displays,889.42,11
8298,POR-1397,Touch Monitor,Displays,1144.46,153
8299,CSE-981,Power Supply,Components,190.46,119
8300,SCA-7360,Scanner,Peripherals,30.6,408
8301,FOO-8272,Standing Desk Executive,Furniture,592.93,580
8302,DES-6584,Computer Desk Manual,Furniture,67.52,486
8303,AIO-7025,Laptop Air 17,Computers,2454.44,496
8304,PAD-5418,Phone Holder Premium,Accessories,20.99,830
8305,WEB-7265,Stylus Pen RGB,Peripherals,81.51,414
8306,MIN-7665,Business Laptop,Computers,2202.2,519
8307,POR-8480,Portable Monitor 24,Displays,943.92,675
8308,CUR-7868,Touch Monitor 27,Displays,1333.4,762
8309,ARM-2045,Office Chair,Furniture,572.58,850
8310,FOO-5146,Desk Organizer Racing,Furniture,155.54,163
8311,MIN-5214,Convertible Laptop,Computers,976.59,74
8312,MOT-1338,DDR4 RAM 4-Core,Components,1082.98,854
8313,HEA-4083,Subwoofer RGB,Audio,129.08,100
8314,CLN-805,Cable,Accessories,253.83,783
8315,SCA-2881,Gaming Keyboard,Peripherals,583.07,724
8316,CHI-8395,Desk Organizer,Furniture,375.64,590
8317,SOU-6490,Soundbar,Audio,274.59,3
8318,EXT-5374,Network Switch,Networking,161.94,701
8319,ADU-9064,WiFi Card,Networking,188.12,265
8320,MEM-153,Portable SSD 512GB,Storage,547.22,888
8321,WRI-9619,Mouse Pad,Accessories,54.13,9
8322,SPE-5213,Microphone Pro,Audio,500.8,469
8323,GAM-4896,Student Laptop 21,Computers,1703.64,944
8324,ARM-2001,Footrest Racing,Furniture,391.41,425
8325,ROU-630,Powerline Adapter,Networking,126.58,891
8326,CAP-2914,Mouse,Peripherals,103.26,907
8327,GAM-067,Gaming Laptop 24,Computers,2353.08,254
8328,RAI-1508,SSD,Storage,660.09,186
8329,CAP-7530,Mouse,Peripherals,141.91,642
8330,HDD-1967,RAID Enclosure 1TB,Storage,681.4,208
8331,RAI-399,MicroSD Card,Storage,615.65,966
8332,TAB-3519,Gaming Mouse,Peripherals,683.52,641
8333,PRI-5752,Drawing Tablet Plus,Peripherals,459.16,920
8334,POR-1710,Ultrawide Monitor,Displays,1422.8,804
8335,PSU-7243,Fan Controller 650W,Components,1200.67,597
8336,CAB-5191,Network Adapter,Networking,315.86,318
8337,ROU-5174,Network Adapter AC1900,Networking,161.35,715
8338,GAM-359,Gaming Monitor 43,Displays,1034.93,799
8339,ARM-4177,Armrest Executive,Furniture,683.23,683
8340,CUR-618,Monitor 21,Displays,970.93,51
8341,SSD-1273,MicroSD Card 2TB,Storage,568.87,979
8342,ARM-7158,Footrest,Furniture,422.21,139
8343,CLN-2902,Wrist Rest Portable,Accessories,205.32,469
8344,MON-9419,Mini Projector 27,Displays,338.61,629
8345,EAR-1306,Gaming Headset Wireless,Audio,160.11,916
8346,BAG-7142,Tablet Holder Wireless,Accessories,229.76,220
8347,AMP-3980,Microphone Plus,Audio,594.13,759
8348,ADU-7120,WiFi Extender 8-Port,Networking,40.96,688
8349,RAI-1220,MicroSD Card 1TB,Storage,202.36,434
8350,RAI-7380,NVMe SSD,Storage,855.1,218
8351,COO-3880,Graphics Card,Components,884.87,305
8352,CSE-7635,Motherboard 16GB,Components,1313.99,443
8353,REA-9514,Card Reader Portable,Accessories,373.59,189
8354,HEA-2022,Desktop Speakers,Audio,127.62,599
8355,WRI-7122,Docking Station Pro,Accessories,132.52,30
8356,USB-3151,Internal HDD,Storage,23.93,863
8357,GAM-4750,All-in-One 21,Computers,1694.52,458
8358,MEM-5659,NAS HDD 8TB,Storage,662.91,466
8359,ULT-4097,Projector,Displays,1519.92,390
8360,MIC-3008,Studio Microphone,Audio,152.53,905
8361,MOD-681,Powerline Adapter 24-Port,Networking,119.21,134
8362,CSE-6912,CPU Cooler 64GB,Components,1042.73,770
8363,ADU-3128,Powerline Adapter,Networking,155.34,386
8364,CUR-4549,Ultrawide Monitor,Displays,937.41,165
8365,PEN-4132,Wireless Keyboard Pro,Peripherals,545.67,758
8366,GPU-4934,Processor,Components,1157.2,372
8367,CHR-1777,Convertible Laptop 27,Computers,881.98,938
8368,CSE-7128,Case Fan 16-Core,Components,1222.86,667
8369,MOT-8880,Power Supply 32GB,Components,984.12,746
8370,CAB-909,Charging Station Portable,Accessories,67.13,279
8371,CHA-137,Wireless Charger,Accessories,181.89,502
8372,PEN-3021,Drawing Tablet RGB,Peripherals,220.33,422
8373,FOO-3993,Monitor Riser,Furniture,597.0,626
8374,RAI-3912,SD Card,Storage,474.04,669
8375,WRI-058,LED Lights Plus,Accessories,187.42,267
8376,GPU-3569,DDR4 RAM,Components,898.23,740
8377,SWI-9203,Network Switch AX6000,Networking,397.51,82
8378,HEA-6368,Soundbar,Audio,501.11,29
8379,MOU-929,Printer,Peripherals,354.45,1
8380,MIC-2476,Wireless Headphones,Audio,118.44,559
8381,MOT-7912,Graphics Card,Components,412.6,769
8382,MON-245,4K Monitor 34,Displays,643.54,953
8383,TAB-9350,Tablet Pro 17,Computers,914.14,674
8384,PAD-8610,Mouse Pad RGB,Accessories,291.92,466
8385,CAB-5798,WiFi Extender AC1900,Networking,130.47,805
8386,PRI-3159,Keyboard Compact,Peripherals,694.02,112
8387,MIC-3639,Soundbar Plus,Audio,109.26,634
8388,TAB-9350,Numeric Keypad,Peripherals,159.7,337
8389,CUR-5256,4K Monitor,Displays,229.59,275
8390,MIC-5210,Microphone,Audio,45.4,559
8391,CHA-2492,Wireless Charger Portable,Accessories,247.96,815
8392,COO-6329,Processor 8-Core,Components,1262.37,445
8393,SSD-8130,NAS 1TB,Storage,281.32,350
8394,SCA-8457,Keyboard Pro,Peripherals,166.44,942
8395,PEN-4653,Webcam Standard,Peripherals,673.01,423
8396,HDD-3662,MicroSD Card 2TB,Storage,694.6,417
8397,MIN-3219,Business Laptop 11,Computers,1512.2,600
8398,ULT-9157,Projector 49,Displays,822.29,473
8399,EXT-269,WiFi Card,Networking,453.22,829
8400,TAB-6600,Mini PC 21,Computers,1397.28,805
8401,MOU-3039,Wireless Keyboard Compact,Peripherals,77.74,583
8402,DES-999,Laptop Air 24,Computers,2454.89,471
8403,CSE-9581,DDR5 RAM,Components,207.28,221
8404,HEA-8472,Wireless Headphones 5.1,Audio,182.41,469
8405,SPE-6234,Amplifier Pro,Audio,430.96,293
8406,ADU-3596,Powerline Adapter,Networking,83.55,234
8407,MOU-6141,Gaming Keyboard Wireless,Peripherals,662.85,914
8408,NAS-7912,USB Flash Drive,Storage,365.44,825
8409,POR-136,Gaming Monitor,Displays,334.99,997
8410,HDD-8869,MicroSD Card 8TB,Storage,745.32,924
8411,GAM-4743,Touch Monitor 43,Displays,236.37,81
8412,CSE-1430,PC Case 8GB,Components,749.3,748
8413,GAM-7146,Laptop Air 13,Computers,2971.45,651
8414,GAM-4660,Laptop Air 21,Computers,1576.11,216
8415,SWI-491,Powerline Adapter,Networking,150.19,937
8416,PEN-1715,Ergonomic Mouse,Peripherals,671.22,204
8417,DES-2334,Standing Desk,Furniture,467.88,824
8418,NAS-5375,RAID Enclosure,Storage,69.55,959
8419,CHA-2814,Laptop Stand,Accessories,339.99,553
8420,GPU-8913,Fan Controller 4-Core,Components,416.52,468
8421,FOO-8648,Footrest,Furniture,62.24,944
8422,RAM-3295,DDR5 RAM,Components,998.44,138
8423,FAN-765,DDR5 RAM 16GB,Components,690.97,25
8424,HDD-9918,SD Card,Storage,486.47,577
8425,CUR-770,Ultra Monitor,Displays,1739.89,5
8426,WOR-7113,Ultrabook 17,Computers,2743.66,394
8427,RAM-9461,Thermal Paste,Components,314.43,137
8428,MON-1087,Ultra Monitor 49,Displays,475.09,825
8429,CUR-4407,Curved Monitor,Displays,1626.73,932
8430,GPU-2216,DDR5 RAM 8-Core,Components,1053.43,732
8431,ULT-4613,Monitor,Displays,1841.63,165
8432,EXT-1565,Powerline Adapter,Networking,178.35,793
8433,ULT-7204,Monitor,Displays,688.91,984
8434,PRO-3461,Gaming Monitor,Displays,487.08,122
8435,EAR-4874,Microphone Wireless,Audio,563.85,728
8436,SOU-813,Gaming Headset,Audio,58.42,422
8437,SWI-8940,Mesh WiFi 16-Port,Networking,430.05,687
8438,EXT-533,Network Adapter AX3000,Networking,18.36,612
8439,USB-5615,Internal HDD 512GB,Storage,396.74,365
8440,CAB-4841,Network Switch 24-Port,Networking,21.79,144
8441,MEM-6476,Internal SSD 1TB,Storage,27.09,853
8442,FOO-9497,Office Chair Adjustable,Furniture,293.51,857
8443,SPE-3543,Speaker Plus,Audio,223.09,661
8444,CHR-4594,Business Laptop 11,Computers,1345.18,300
8445,HDD-8675,NAS HDD,Storage,27.18,977
8446,SWI-5648,Mesh WiFi AC1200,Networking,345.49,503
8447,CAP-8644,Webcam,Peripherals,694.14,162
8448,PEN-4467,Video Capture Card,Peripherals,237.06,126
8449,MOU-9936,Video Capture Card RGB,Peripherals,162.56,926
8450,TAB-1042,Creator Laptop,Computers,1750.64,490
8451,HEA-6087,Soundbar,Audio,82.05,272
8452,WEB-3241,Ergonomic Mouse,Peripherals,60.74,981
8453,EXT-7658,WiFi Extender AC1900,Networking,133.11,360
8454,TAB-7233,Mini PC 24,Computers,804.66,182
8455,MOD-5875,WiFi Router,Networking,71.51,485
8456,ULT-1373,Laptop Air,Computers,778.09,490
8457,RAM-6314,DDR5 RAM 32GB,Components,968.05,449
8458,KVM-7690,Laptop Case Premium,Accessories,149.35,264
8459,GAM-4187,4K Monitor 24,Displays,384.34,853
8460,COO-6880,Thermal Paste,Components,650.27,936
8461,TAB-7741,Desktop Workstation 14,Computers,1521.02,695
8462,MOT-5290,DDR4 RAM 650W,Components,859.97,360
8463,TAB-6325,Convertible Laptop 27,Computers,2421.71,55
8464,GAM-5337,4K Monitor 32,Displays,1976.41,782
8465,USB-056,Portable SSD 128GB,Storage,431.8,418
8466,BAG-5162,LED Lights USB-C,Accessories,382.42,970
8467,AMP-7848,Studio Microphone,Audio,451.61,510
8468,POR-6052,4K Monitor 24,Displays,1150.03,981
8469,HEA-5523,Bluetooth Speaker,Audio,430.88,980
8470,TAB-4334,Printer,Peripherals,105.1,97
8471,POR-9573,Monitor 34,Displays,1314.22,951
8472,FAN-085,Processor 64GB,Components,1166.16,136
8473,HEA-6475,Subwoofer 5.1,Audio,266.32,244
8474,ROU-8777,Modem,Networking,110.1,978
8475,CUR-3526,Monitor 43,Displays,1265.72,528
8476,CHI-2393,Desk Mat Adjustable,Furniture,143.21,782
8477,DES-5992,Business Laptop,Computers,2041.79,994
8478,SPE-6487,Wireless Headphones Studio,Audio,339.28,54
8479,ADU-3619,Network Adapter AX3000,Networking,459.1,122
8480,DOC-3397,Monitor Privacy Screen Pro,Accessories,84.48,341
8481,GPU-9601,Processor,Components,845.64,966
8482,CSE-7504,Processor 8-Core,Components,725.53,789
8483,SSD-4820,Internal SSD,Storage,315.28,862
8484,MEM-831,RAID Enclosure 2TB,Storage,113.91,766
8485,SOU-1576,Microphone,Audio,496.24,846
8486,FOO-8497,Monitor Riser,Furniture,636.47,874
8487,RAM-5217,Thermal Paste 8-Core,Components,836.5,904
8488,RAI-2823,SD Card,Storage,445.01,5
8489,TAB-7815,Ultrabook,Computers,1836.83,270
8490,MEM-9585,MicroSD Card 4TB,Storage,15.63,79
8491,HDD-8125,NAS,Storage,886.02,343
8492,RAM-6861,Power Supply 750W,Components,262.37,254
8493,COO-3605,Fan Controller 650W,Components,561.23,907
8494,SSD-7448,NAS 2TB,Storage,688.82,243
8495,ROU-1438,Mesh WiFi 24-Port,Networking,268.38,303
8496,HEA-2318,Wireless Headphones,Audio,343.16,932
8497,BAG-500,Phone Holder Plus,Accessories,243.59,387
8498,RAM-2717,Fan Controller,Components,1064.7,500
8499,MOT-4775,Processor 64GB,Components,1305.24,680
8500,LIG-695,HDMI Splitter Pro,Accessories,83.3,664
8501,CAB-1838,WiFi Extender,Networking,385.93,524
8502,GPU-2664,Processor 16GB,Components,1403.26,856
8503,PEN-6820,Wireless Keyboard,Peripherals,647.07,580
8504,PEN-7873,Gaming Keyboard RGB,Peripherals,282.29,51
8505,SOU-9765,Desktop Speakers 2.1,Audio,257.21,656
8506,CHA-873,HDMI Splitter RGB,Accessories,77.45,758
8507,PRO-1006,Monitor,Displays,823.65,530
8508,ROU-5819,Ethernet Cable,Networking,281.15,25
8509,WOR-5655,Convertible Laptop,Computers,1087.59,342
8510,KEY-2952,Ergonomic Mouse RGB,Peripherals,570.36,209
8511,AMP-5537,Wireless Headphones RGB,Audio,271.09,351
8512,POR-526,Projector 24,Displays,356.39,46
8513,MIN-6026,Gaming Laptop,Computers,2510.83,189
8514,KEY-7210,Scanner,Peripherals,677.17,260
8515,MAT-882,Gaming Chair,Furniture,397.87,806
8516,MON-1839,Curved Monitor,Displays,1863.87,601
8517,MAT-4058,Desk Mat,Furniture,570.38,637
8518,GAM-1415,Portable Monitor,Displays,1051.36,567
8519,SPE-5106,Headphones,Audio,118.81,748
8520,USB-7757,Internal SSD,Storage,839.71,383
8521,PRI-9296,Drawing Tablet Pro,Peripherals,248.98,828
8522,WEB-2273,Scanner,Peripherals,631.58,723
8523,PRI-1872,Ergonomic Mouse,Peripherals,474.19,815
8524,HEA-7095,Bluetooth Speaker,Audio,486.64,247
8525,CHA-3636,Laptop Bag RGB,Accessories,355.01,451
8526,RAI-2259,Portable SSD,Storage,300.53,140
8527,ROU-6020,WiFi Extender AX3000,Networking,227.49,680
8528,CUR-2374,Curved Monitor,Displays,339.74,536
8529,FAN-9308,DDR5 RAM 650W,Components,659.81,484
8530,POR-076,Projector,Displays,946.94,527
8531,HUB-5369,Wrist Rest Wireless,Accessories,131.34,452
8532,SCA-2257,Numeric Keypad,Peripherals,436.88,970
8533,GAM-9235,Laptop Air 14,Computers,1536.1,722
8534,AMP-4072,Headphones Wireless,Audio,322.5,781
8535,SSD-3514,RAID Enclosure,Storage,867.57,975
8536,FOO-026,Standing Desk,Furniture,206.55,224
8537,SOU-2544,Headphones,Audio,100.91,341
8538,SOU-2048,Subwoofer Pro,Audio,589.12,108
8539,PSU-3314,Motherboard,Components,909.31,860
8540,RAI-870,External HDD,Storage,425.12,346
8541,RAI-7860,SD Card,Storage,863.4,156
8542,LIG-871,Laptop Case,Accessories,95.72,619
8543,KEY-1091,Numeric Keypad Plus,Peripherals,232.1,527
8544,CHI-9340,Gaming Chair,Furniture,762.06,698
8545,ARM-7693,Gaming Chair,Furniture,733.71,723
8546,MOT-8519,PC Case 650W,Components,1026.46,132
8547,SSD-1207,SD Card 1TB,Storage,188.83,950
8548,RAI-7344,Internal HDD,Storage,135.73,28
8549,CAP-8059,Gaming Keyboard,Peripherals,23.88,232
8550,SSD-5514,RAID Enclosure 256GB,Storage,34.79,474
8551,RAM-066,DDR5 RAM 1000W,Components,977.42,727
8552,CLN-6172,Mouse Pad Wireless,Accessories,291.73,889
8553,WEB-1552,Wireless Mouse,Peripherals,329.09,633
8554,ARM-5967,Desk Mat Executive,Furniture,388.41,192
8555,STA-3273,Laptop Case Plus,Accessories,239.77,906
8556,MAT-7146,Standing Desk,Furniture,191.58,916
8557,HEA-5718,Microphone 2.1,Audio,318.03,295
8558,CAP-3607,Drawing Tablet,Peripherals,458.62,658
8559,RAM-657,Graphics Card 650W,Components,1029.89,222
8560,KEY-3472,Webcam,Peripherals,526.39,54
8561,USB-7397,Internal HDD 1TB,Storage,596.15,611
8562,AIO-9387,Tablet Pro 15,Computers,703.42,614
8563,CAS-3763,Docking Station,Accessories,234.52,956
8564,ULT-6871,Touch Monitor 27,Displays,1517.16,691
8565,USB-201,NAS,Storage,90.41,490
8566,GAM-8070,Convertible Laptop 11,Computers,2292.92,750
8567,CAB-9472,WiFi Card AX3000,Networking,39.31,641
8568,ULT-204,Curved Monitor 43,Displays,362.78,882
8569,CAB-5432,Laptop Bag Premium,Accessories,26.38,551
8570,REA-749,Cleaning Kit Portable,Accessories,92.77,405
8571,MAT-6266,Office Chair Electric,Furniture,682.95,742
8572,USB-5670,NAS HDD 256GB,Storage,465.15,288
8573,CAP-9895,Numeric Keypad,Peripherals,680.56,960
8574,POR-6387,Gaming Monitor 49,Displays,1542.06,264
8575,MEM-1933,SSD 4TB,Storage,696.72,506
8576,SPE-4899,Gaming Headset,Audio,289.56,802
8577,SOU-3308,Bluetooth Speaker,Audio,287.48,983
8578,FAN-2264,DDR4 RAM,Components,1494.92,133
8579,AIO-022,Chromebook,Computers,2915.32,356
8580,PSU-1663,PC Case,Components,746.69,325
8581,GAM-848,All-in-One,Computers,1482.26,220
8582,CHI-6517,Office Chair Electric,Furniture,228.34,875
8583,PAD-8931,Wrist Rest Plus,Accessories,182.35,75
8584,EXT-7869,USB Adapter AC1200,Networking,80.03,93
8585,MOU-3599,Trackball Mouse,Peripherals,354.17,627
8586,COO-7497,Thermal Paste,Components,263.23,723
8587,PRO-3393,Projector,Displays,1961.1,553
8588,SCA-7912,Keyboard,Peripherals,369.18,503
8589,EXT-1512,Powerline Adapter AC1200,Networking,24.41,922
8590,AMP-9211,Headphones,Audio,583.25,171
8591,FOO-1669,Standing Desk,Furniture,743.09,499
8592,GAM-5792,All-in-One,Computers,2216.12,600
8593,CAS-1335,Card Reader USB-C,Accessories,326.35,3
8594,CAB-9033,Modem,Networking,239.83,799
8595,FOO-8145,Desk Organizer,Furniture,51.71,380
8596,PRI-9220,Mechanical Keyboard Pro,Peripherals,336.17,379
8597,KEY-5673,Gaming Mouse Standard,Peripherals,697.89,370
8598,SPE-2349,Wireless Headphones 2.1,Audio,373.98,667
8599,PRO-7127,Ultra Monitor,Displays,1687.79,968
8600,CLN-9808,Tablet Holder Plus,Accessories,256.98,392
8601,SPE-9001,Microphone,Audio,50.51,608
8602,SCA-4534,Scanner,Peripherals,143.72,126
8603,MIC-422,Speaker Pro,Audio,73.45,555
8604,MOD-1325,Mesh WiFi,Networking,457.68,650
8605,AMP-9368,Microphone RGB,Audio,82.43,45
8606,POR-2777,Touch Monitor,Displays,426.67,187
8607,PRI-8058,Wireless Mouse Standard,Peripherals,30.25,311
8608,CUR-4955,Curved Monitor,Displays,1350.73,380
8609,PSU-755,Thermal Paste 8-Core,Components,451.69,190
8610,TAB-7603,Convertible Laptop 27,Computers,2640.23,47
8611,MOU-4919,Scanner,Peripherals,89.13,198
8612,SWI-3471,Network Switch 24-Port,Networking,174.01,780
8613,SWI-5710,Modem,Networking,405.09,436
8614,EXT-9191,Network Switch,Networking,237.89,301
8615,MOD-5515,USB Adapter AC1900,Networking,407.47,101
8616,KVM-7081,Cable Organizer USB-C,Accessories,347.81,279
8617,ARM-1492,Computer Desk,Furniture,740.45,945
8618,CHI-6167,Computer Desk Executive,Furniture,288.91,554
8619,PRI-5206,Gaming Mouse,Peripherals,626.36,626
8620,POR-2963,Portable Monitor,Displays,461.05,229
8621,AMP-7586,Bluetooth Speaker 2.1,Audio,425.35,787
8622,NAS-1817,External HDD,Storage,166.2,971
8623,CAB-3501,Network Adapter,Networking,302.47,177
8624,LAP-3610,Tablet Pro,Computers,1190.21,446
8625,USB-3333,USB Flash Drive,Storage,284.02,367
8626,CUR-712,Curved Monitor,Displays,1045.46,21
8627,FAN-5063,Power Supply,Components,1239.3,222
8628,KEY-3904,Webcam Pro,Peripherals,235.84,362
8629,REA-3355,Mouse Pad Wireless,Accessories,62.95,215
8630,MOD-2577,Modem,Networking,491.06,36
8631,SCA-3903,Numeric Keypad Plus,Peripherals,260.89,17
8632,PSU-9630,Motherboard,Components,986.75,34
8633,BAG-7889,Phone Holder Pro,Accessories,202.51,257
8634,PRI-4620,Webcam,Peripherals,500.87,841
8635,CHA-6574,Laptop Case Pro,Accessories,20.57,207
8636,MOD-6393,Network Switch 8-Port,Networking,256.44,655
8637,GPU-689,Processor,Components,317.13,977
8638,POR-5356,Monitor,Displays,1959.87,736
8639,HUB-2832,Laptop Bag,Accessories,149.81,156
8640,TAB-7237,Business Laptop,Computers,2869.13,266
8641,SWI-6996,WiFi Router 24-Port,Networking,226.59,150
8642,FOO-333,Footrest Executive,Furniture,761.19,949
8643,MIN-8003,Desktop Workstation,Computers,2792.67,453
8644,DES-6608,Gaming Laptop 13,Computers,710.51,56
8645,AMP-7100,Wireless Headphones,Audio,139.45,291
8646,CUR-6555,Mini Projector,Displays,373.86,460
8647,WRI-6358,Cable Organizer,Accessories,376.29,6
8648,SOU-8202,Headphones,Audio,132.76,820
8649,PSU-987,AIO Cooler 4-Core,Components,1417.67,890
8650,GPU-485,Graphics Card 16-Core,Components,971.22,422
8651,ARM-9651,Armrest Electric,Furniture,654.07,544
